# GeoID, y_pred, y_predprob
7617,0,0.40111
7618,0,0.40111
7619,0,0.45264
7620,0,0.40111
7621,0,0.47939
7622,0,0.48826
7623,1,0.56176
7624,1,0.63551
7625,1,0.65313
7626,1,0.65313
7627,1,0.65313
7628,1,0.57265
7629,1,0.67296
7630,1,0.57265
7631,0,0.35871
7632,0,0.35871
7633,0,0.40111
7634,0,0.40111
7635,0,0.32276
7636,0,0.24274
7637,0,0.21477
7638,0,0.32276
7639,0,0.45264
7640,0,0.47939
7641,1,0.57265
7642,1,0.56176
7643,1,0.67296
7644,1,0.75753
7645,1,0.75753
7646,1,0.69870
7647,1,0.69870
7648,1,0.70530
7649,1,0.71754
7650,1,0.58991
7651,1,0.63386
7652,1,0.58991
7653,1,0.53720
7654,0,0.46146
7655,1,0.58991
7656,1,0.51912
7657,1,0.53720
7658,0,0.38364
7659,0,0.30696
7660,0,0.24274
7661,0,0.36452
7662,0,0.36452
7663,0,0.36452
7664,0,0.36452
7665,0,0.37591
7666,0,0.36452
7667,0,0.45264
7668,0,0.46146
7669,0,0.45264
7670,0,0.45264
7671,0,0.37591
7672,0,0.36452
7673,0,0.38364
2,0,0.19297
3,0,0.19297
4,0,0.19297
28,0,0.19297
30,0,0.19297
31,0,0.19297
32,0,0.19297
33,0,0.19297
34,0,0.19297
35,0,0.19297
36,0,0.19297
37,0,0.19297
38,0,0.19297
70,0,0.19297
71,0,0.19297
72,0,0.19297
73,0,0.19297
74,0,0.19297
75,0,0.19297
76,0,0.19297
77,0,0.19297
78,0,0.19297
80,0,0.19297
85,0,0.19297
86,0,0.19297
87,0,0.19741
88,0,0.19741
89,0,0.19297
90,0,0.19297
91,0,0.19297
92,0,0.19297
93,0,0.19297
94,0,0.19297
95,0,0.19741
96,0,0.19741
97,0,0.19297
98,0,0.19297
99,0,0.19297
100,0,0.19741
101,0,0.19297
132,0,0.19297
133,0,0.19297
134,0,0.19297
135,0,0.19297
136,0,0.19297
137,0,0.19297
140,0,0.19297
141,0,0.19297
142,0,0.19297
143,0,0.19297
144,0,0.19297
145,0,0.19297
146,0,0.19297
147,0,0.19297
148,0,0.19297
149,0,0.19741
150,0,0.19297
151,0,0.19297
152,0,0.19297
153,0,0.19297
154,0,0.19297
155,0,0.19741
156,0,0.19297
157,0,0.19297
158,0,0.19297
159,0,0.19297
160,0,0.19297
161,0,0.19297
162,0,0.19297
163,0,0.19741
164,0,0.19741
165,0,0.19741
166,0,0.19297
167,0,0.19741
168,0,0.19741
169,0,0.19741
170,0,0.19741
171,0,0.19741
172,0,0.20098
173,0,0.20098
174,0,0.19741
175,0,0.19741
176,0,0.19741
177,0,0.19741
178,0,0.19741
216,0,0.19297
217,0,0.19297
218,0,0.19297
219,0,0.19297
220,0,0.19297
221,0,0.19297
222,0,0.19297
223,0,0.19297
224,0,0.19297
225,0,0.19297
226,0,0.19297
227,0,0.19297
228,0,0.19297
229,0,0.19297
230,0,0.19297
231,0,0.19297
232,0,0.19297
233,0,0.19297
234,0,0.19741
235,0,0.19741
236,0,0.19741
237,0,0.19741
238,0,0.19741
239,0,0.19741
240,0,0.19297
241,0,0.19741
242,0,0.19741
243,0,0.19297
244,0,0.19297
245,0,0.19297
246,0,0.19297
247,0,0.19297
248,0,0.19741
249,0,0.19741
250,0,0.19297
251,0,0.19297
252,0,0.19741
253,0,0.19741
254,0,0.19741
255,0,0.19741
256,0,0.19741
257,0,0.19741
258,0,0.19741
259,0,0.19741
260,0,0.21477
261,0,0.21477
262,0,0.21477
305,0,0.19297
306,0,0.19297
307,0,0.19297
308,0,0.19297
309,0,0.19297
310,0,0.19297
311,0,0.19297
312,0,0.19297
315,0,0.19297
316,0,0.19297
317,0,0.19297
318,0,0.19297
319,0,0.19297
320,0,0.19297
321,0,0.19297
322,0,0.19297
323,0,0.19297
324,0,0.19297
325,0,0.19297
326,0,0.19297
327,0,0.19741
328,0,0.19741
329,0,0.21477
330,0,0.21477
331,0,0.19741
332,0,0.21477
333,0,0.19741
334,0,0.19741
335,0,0.19297
336,0,0.19297
337,0,0.19741
338,0,0.19741
339,0,0.19741
340,0,0.19297
341,0,0.19297
342,0,0.19297
343,0,0.19741
344,0,0.19741
345,0,0.19741
346,0,0.19741
347,0,0.20098
348,0,0.20098
349,0,0.24274
350,0,0.19741
351,0,0.19741
352,0,0.25105
353,0,0.19741
400,0,0.19297
401,0,0.19297
402,0,0.19297
403,0,0.19297
404,0,0.19297
405,0,0.19297
406,0,0.19297
407,0,0.19297
408,0,0.19297
409,0,0.19297
410,0,0.19297
411,0,0.19297
414,0,0.19297
415,0,0.19297
416,0,0.19297
417,0,0.19297
418,0,0.19297
419,0,0.19741
420,0,0.19297
421,0,0.19297
422,0,0.19297
423,0,0.19297
424,0,0.19297
425,0,0.19297
426,0,0.19297
427,0,0.19741
428,0,0.19741
429,0,0.21477
430,0,0.20098
431,0,0.21477
432,0,0.19741
433,0,0.24274
434,0,0.19297
435,0,0.19741
436,0,0.21477
437,0,0.19741
438,0,0.19741
439,0,0.19297
440,0,0.19741
441,0,0.19741
442,0,0.19297
443,0,0.19741
444,0,0.19741
445,0,0.19741
446,0,0.19741
447,0,0.20098
448,0,0.21477
449,0,0.21477
450,0,0.20098
451,0,0.20098
452,0,0.21477
501,0,0.19297
502,0,0.19297
503,0,0.19741
504,0,0.19297
505,0,0.19297
506,0,0.19297
507,0,0.19297
508,0,0.19297
509,0,0.19297
510,0,0.19297
511,0,0.19297
512,0,0.19297
513,0,0.19297
514,0,0.19297
515,0,0.19297
516,0,0.19297
517,0,0.19297
518,0,0.19297
519,0,0.19297
520,0,0.19297
521,0,0.19297
522,0,0.19297
523,0,0.19297
524,0,0.19297
525,0,0.19297
526,0,0.19297
527,0,0.19741
528,0,0.19741
529,0,0.19741
530,0,0.19297
531,0,0.19741
532,0,0.19297
533,0,0.19741
534,0,0.19297
535,0,0.19741
536,0,0.19741
537,0,0.21477
538,0,0.21477
539,0,0.19741
540,0,0.21477
541,0,0.21477
542,0,0.20098
543,0,0.24274
544,0,0.20098
545,0,0.19741
546,0,0.19741
547,0,0.19741
548,0,0.20098
549,0,0.19741
550,0,0.19297
551,0,0.19297
552,0,0.19741
553,0,0.19741
554,0,0.20098
555,0,0.20098
556,0,0.24274
557,0,0.21477
558,0,0.32276
559,0,0.21477
560,0,0.40111
618,0,0.19741
619,0,0.19741
620,0,0.19741
621,0,0.19297
622,0,0.19297
623,0,0.19297
624,0,0.19297
625,0,0.19297
626,0,0.19297
627,0,0.19297
628,0,0.19297
629,0,0.19297
630,0,0.19297
631,0,0.19297
632,0,0.19297
633,0,0.19297
634,0,0.19297
635,0,0.19297
636,0,0.19297
637,0,0.19297
638,0,0.19297
639,0,0.19297
640,0,0.19297
641,0,0.19297
642,0,0.19297
643,0,0.19297
644,0,0.19741
645,0,0.19297
646,0,0.19297
647,0,0.19297
648,0,0.19297
649,0,0.19741
650,0,0.19741
651,0,0.19297
652,0,0.19297
653,0,0.19741
654,0,0.21477
655,0,0.20098
656,0,0.19741
657,0,0.19741
658,0,0.20098
659,0,0.28471
660,0,0.24274
661,0,0.20098
662,0,0.19741
663,0,0.20098
664,0,0.21477
665,0,0.21477
666,0,0.20098
667,0,0.19741
668,0,0.19741
669,0,0.19741
670,0,0.19741
671,0,0.19741
672,0,0.20098
673,0,0.21477
674,0,0.20098
675,0,0.19741
676,0,0.20098
677,0,0.25105
743,0,0.21477
744,0,0.20098
745,0,0.19741
746,0,0.19297
747,0,0.19297
748,0,0.19297
749,0,0.19297
750,0,0.19297
751,0,0.19297
752,0,0.19297
753,0,0.19297
754,0,0.19297
755,0,0.19297
756,0,0.19297
757,0,0.19297
758,0,0.19297
759,0,0.19297
760,0,0.19297
761,0,0.19297
762,0,0.19297
763,0,0.19297
764,0,0.19297
765,0,0.19297
766,0,0.19297
767,0,0.19297
768,0,0.19297
769,0,0.19297
770,0,0.19741
771,0,0.19297
772,0,0.19297
773,0,0.19297
774,0,0.19741
775,0,0.20098
776,0,0.19741
777,0,0.19297
778,0,0.19741
779,0,0.19741
780,0,0.19741
781,0,0.21477
782,0,0.24274
783,0,0.32276
784,0,0.28471
785,0,0.25105
786,0,0.20098
787,0,0.21477
788,0,0.20098
789,0,0.40111
790,0,0.19741
791,0,0.19741
792,0,0.19741
793,0,0.19741
794,0,0.20098
795,0,0.19297
796,0,0.19741
797,0,0.19741
798,0,0.19741
799,0,0.19741
800,0,0.19741
801,0,0.19741
802,0,0.19741
869,0,0.19741
870,0,0.19741
871,0,0.19741
872,0,0.19741
873,0,0.19297
874,0,0.19297
875,0,0.19297
876,0,0.19297
877,0,0.19297
878,0,0.19297
879,0,0.19297
880,0,0.19297
881,0,0.19297
882,0,0.19297
883,0,0.19297
884,0,0.19297
885,0,0.19297
886,0,0.19297
887,0,0.19297
888,0,0.19297
889,0,0.19297
890,0,0.19297
891,0,0.19297
892,0,0.19297
893,0,0.19297
894,0,0.19741
895,0,0.19741
896,0,0.20098
897,0,0.19741
898,0,0.19297
899,0,0.19297
900,0,0.19297
901,0,0.19297
902,0,0.19741
903,0,0.19741
904,0,0.19297
905,0,0.19741
906,0,0.19741
907,0,0.19741
908,0,0.19741
909,0,0.20098
910,0,0.21477
911,0,0.25105
912,0,0.30858
913,0,0.30858
914,0,0.35871
915,0,0.25105
916,0,0.24274
917,0,0.21477
918,0,0.20098
919,0,0.19741
920,0,0.19297
921,0,0.19297
922,0,0.19297
923,0,0.19297
924,0,0.19297
925,0,0.19297
926,0,0.19297
927,0,0.19297
996,0,0.19741
997,0,0.21477
998,0,0.20098
999,0,0.19297
1000,0,0.19297
1001,0,0.19297
1002,0,0.19297
1003,0,0.19297
1004,0,0.19297
1005,0,0.19297
1006,0,0.19297
1007,0,0.19297
1008,0,0.19297
1009,0,0.19297
1010,0,0.19297
1011,0,0.19297
1012,0,0.19297
1013,0,0.19297
1014,0,0.19297
1015,0,0.19297
1016,0,0.19297
1017,0,0.19297
1018,0,0.19297
1019,0,0.19297
1020,0,0.19297
1021,0,0.19297
1022,0,0.19741
1023,0,0.19741
1024,0,0.19297
1025,0,0.19297
1026,0,0.19741
1027,0,0.19741
1028,0,0.19741
1029,0,0.19741
1030,0,0.19741
1031,0,0.19741
1032,0,0.19297
1033,0,0.19297
1034,0,0.19741
1035,0,0.19741
1036,0,0.19741
1037,0,0.20098
1038,0,0.21477
1039,0,0.21477
1040,0,0.20098
1041,0,0.24274
1042,0,0.24274
1043,0,0.40293
1044,0,0.28471
1045,0,0.21477
1046,0,0.19741
1047,0,0.19297
1048,0,0.19297
1049,0,0.19297
1050,0,0.19297
1051,0,0.19297
1052,0,0.19297
1053,0,0.19297
1054,0,0.19297
1124,0,0.20098
1125,0,0.19741
1126,0,0.21477
1127,0,0.20098
1128,0,0.20098
1129,0,0.19297
1130,0,0.19297
1131,0,0.19297
1132,0,0.19297
1133,0,0.19297
1134,0,0.19297
1135,0,0.19297
1136,0,0.19297
1137,0,0.19297
1138,0,0.19741
1139,0,0.19741
1140,0,0.19297
1141,0,0.19297
1142,0,0.19297
1143,0,0.19297
1144,0,0.19297
1145,0,0.19297
1146,0,0.19297
1147,0,0.19297
1148,0,0.19297
1149,0,0.19297
1150,0,0.19297
1151,0,0.19741
1152,0,0.21477
1153,0,0.19741
1154,0,0.19741
1155,0,0.19297
1156,0,0.19741
1157,0,0.24274
1158,0,0.21477
1159,0,0.21477
1160,0,0.35871
1161,0,0.21477
1162,0,0.19741
1163,0,0.19741
1164,0,0.19297
1165,0,0.19297
1166,0,0.19741
1167,0,0.19741
1168,0,0.19741
1169,0,0.19741
1170,0,0.19741
1171,0,0.19741
1172,0,0.21477
1173,0,0.30858
1174,0,0.21477
1175,0,0.19741
1176,0,0.19297
1177,0,0.19297
1178,0,0.19297
1179,0,0.19297
1180,0,0.19741
1181,0,0.19297
1182,0,0.19297
1183,0,0.19297
1253,0,0.21477
1254,0,0.19741
1255,0,0.19297
1256,0,0.19741
1257,0,0.19741
1258,0,0.19741
1259,0,0.19741
1260,0,0.19297
1261,0,0.19297
1262,0,0.19297
1263,0,0.19297
1264,0,0.19297
1265,0,0.19297
1266,0,0.19297
1267,0,0.19741
1268,0,0.19741
1269,0,0.19297
1270,0,0.19297
1271,0,0.19297
1272,0,0.19297
1273,0,0.19297
1274,0,0.19297
1275,0,0.19297
1276,0,0.19297
1277,0,0.19297
1278,0,0.19297
1279,0,0.20098
1280,0,0.19741
1281,0,0.21477
1282,0,0.20098
1283,0,0.25105
1284,0,0.21477
1285,0,0.25105
1286,0,0.28471
1287,0,0.21477
1288,0,0.21477
1289,0,0.20098
1290,0,0.21477
1291,0,0.29180
1292,0,0.21477
1293,0,0.19741
1294,0,0.19741
1295,0,0.19741
1296,0,0.24274
1297,0,0.21477
1298,0,0.21477
1299,0,0.19741
1300,0,0.19741
1301,0,0.19741
1302,0,0.19741
1303,0,0.19741
1304,0,0.19297
1305,0,0.19741
1306,0,0.19741
1307,0,0.19297
1308,0,0.19741
1309,0,0.19741
1310,0,0.19297
1311,0,0.19297
1383,0,0.19741
1384,0,0.19297
1385,0,0.19297
1386,0,0.19297
1387,0,0.19297
1388,0,0.19741
1389,0,0.19297
1390,0,0.19297
1391,0,0.19297
1392,0,0.19297
1393,0,0.19297
1394,0,0.19297
1395,0,0.19741
1396,0,0.21477
1397,0,0.21477
1398,0,0.19297
1399,0,0.19297
1400,0,0.19297
1401,0,0.19297
1402,0,0.19297
1403,0,0.19297
1404,0,0.19297
1405,0,0.19297
1406,0,0.19297
1407,0,0.19297
1408,0,0.19297
1409,0,0.19297
1410,0,0.20098
1411,0,0.19741
1412,0,0.19297
1413,0,0.20098
1414,0,0.19741
1415,0,0.19741
1416,0,0.19741
1417,0,0.19297
1418,0,0.19297
1419,0,0.19741
1420,0,0.32276
1421,0,0.21477
1422,0,0.28471
1423,0,0.26498
1424,0,0.21477
1425,0,0.24274
1426,0,0.28471
1427,0,0.30858
1428,0,0.30858
1429,0,0.35871
1430,0,0.27543
1431,0,0.21477
1432,0,0.25105
1433,0,0.45824
1434,0,0.21477
1435,0,0.24274
1436,0,0.21477
1437,0,0.19741
1438,0,0.19741
1439,0,0.21477
1440,0,0.35871
1441,0,0.21477
1442,0,0.28471
1513,0,0.19741
1514,0,0.19297
1515,0,0.19297
1516,0,0.19297
1517,0,0.19297
1518,0,0.19297
1519,0,0.19297
1520,0,0.19297
1521,0,0.19297
1522,0,0.19297
1523,0,0.19297
1524,0,0.19297
1525,0,0.19741
1526,0,0.21477
1527,0,0.19741
1528,0,0.19297
1529,0,0.19297
1530,0,0.19297
1531,0,0.19297
1532,0,0.19297
1533,0,0.19297
1534,0,0.19297
1535,0,0.19297
1536,0,0.19297
1537,0,0.19297
1538,0,0.19297
1539,0,0.20098
1540,0,0.19297
1541,0,0.19297
1542,0,0.19297
1543,0,0.19741
1544,0,0.19297
1545,0,0.19297
1546,0,0.19297
1547,0,0.19741
1548,0,0.20098
1549,0,0.19741
1550,0,0.19741
1551,0,0.21477
1552,0,0.21477
1553,0,0.24274
1554,0,0.21477
1555,0,0.20098
1556,0,0.20098
1557,0,0.20098
1558,0,0.20098
1559,0,0.21477
1560,0,0.30858
1561,0,0.25105
1562,0,0.21477
1563,0,0.25105
1564,0,0.30858
1565,0,0.21477
1566,0,0.30858
1567,0,0.30858
1568,0,0.25105
1569,0,0.30858
1570,0,0.30858
1571,0,0.28471
1640,0,0.19741
1641,0,0.19297
1642,0,0.19297
1643,0,0.19297
1644,0,0.19297
1645,0,0.19297
1646,0,0.19741
1647,0,0.19297
1648,0,0.19297
1649,0,0.19297
1650,0,0.19297
1651,0,0.19297
1652,0,0.19741
1653,0,0.21477
1654,0,0.19741
1655,0,0.19741
1656,0,0.19297
1657,0,0.19297
1658,0,0.19297
1659,0,0.19297
1660,0,0.19297
1661,0,0.19297
1662,0,0.19297
1663,0,0.19297
1664,0,0.19297
1665,0,0.19297
1666,0,0.19297
1667,0,0.19741
1668,0,0.19297
1669,0,0.19297
1670,0,0.19297
1671,0,0.19297
1672,0,0.19297
1673,0,0.19741
1674,0,0.19741
1675,0,0.19741
1676,0,0.21477
1677,0,0.19297
1678,0,0.19741
1679,0,0.19741
1680,0,0.19741
1681,0,0.19741
1682,0,0.19741
1683,0,0.19297
1684,0,0.19741
1685,0,0.19297
1686,0,0.19741
1687,0,0.19741
1688,0,0.32276
1689,0,0.19741
1690,0,0.19297
1691,0,0.19741
1692,0,0.25105
1693,0,0.19741
1694,0,0.19741
1695,0,0.20098
1696,0,0.19741
1697,0,0.19741
1698,0,0.19741
1699,0,0.21477
1772,0,0.19741
1773,0,0.19741
1774,0,0.19741
1775,0,0.19741
1776,0,0.19741
1777,0,0.19741
1778,0,0.19741
1779,0,0.19297
1780,0,0.19297
1781,0,0.19741
1782,0,0.19297
1783,0,0.21477
1784,1,0.56406
1785,0,0.19741
1786,0,0.19297
1787,0,0.19297
1788,0,0.19297
1789,0,0.19297
1790,0,0.19297
1791,0,0.19297
1792,0,0.19297
1793,0,0.19297
1794,0,0.19297
1795,0,0.19297
1796,0,0.19297
1797,0,0.19297
1798,0,0.19297
1799,0,0.19297
1800,0,0.19297
1801,0,0.19297
1802,0,0.19297
1803,0,0.19297
1804,0,0.19297
1805,0,0.19297
1806,0,0.19741
1807,0,0.19741
1808,0,0.21477
1809,0,0.19297
1810,0,0.20098
1811,0,0.19297
1812,0,0.20098
1813,0,0.19297
1814,0,0.19741
1815,0,0.19741
1816,0,0.19297
1817,0,0.19297
1818,0,0.19297
1819,0,0.19741
1820,0,0.32276
1821,0,0.19741
1822,0,0.19297
1823,0,0.19741
1824,0,0.21477
1825,0,0.20098
1826,0,0.19297
1827,0,0.19741
1828,0,0.19297
1829,0,0.19741
1830,0,0.19741
1831,0,0.21477
1904,0,0.19741
1905,0,0.19741
1906,0,0.19741
1907,0,0.19741
1908,0,0.20098
1909,0,0.20098
1910,0,0.20098
1911,0,0.19741
1912,0,0.19741
1913,0,0.19741
1914,0,0.20098
1915,0,0.21477
1916,0,0.21477
1917,0,0.19297
1918,0,0.19297
1919,0,0.19297
1920,0,0.19297
1921,0,0.19297
1922,0,0.19297
1923,0,0.19297
1924,0,0.19297
1925,0,0.19297
1926,0,0.19297
1927,0,0.19297
1928,0,0.19297
1929,0,0.19297
1930,0,0.19297
1931,0,0.19297
1932,0,0.19297
1933,0,0.19297
1934,0,0.19297
1935,0,0.19297
1936,0,0.19297
1937,0,0.19297
1938,0,0.19297
1939,0,0.19297
1940,0,0.19741
1941,0,0.19741
1942,0,0.19741
1943,0,0.19297
1944,0,0.19741
1945,0,0.19297
1946,0,0.19297
1947,0,0.19297
1948,0,0.19297
1949,0,0.19297
1950,0,0.19297
1951,0,0.19741
1952,0,0.24274
1953,0,0.19741
1954,0,0.19297
1955,0,0.19741
1956,0,0.21477
1957,0,0.21477
1958,0,0.19741
1959,0,0.19297
1960,0,0.19297
1961,0,0.19741
1962,0,0.19297
1963,0,0.19741
2047,0,0.21477
2048,0,0.20098
2049,0,0.19741
2050,0,0.21477
2051,0,0.24274
2052,0,0.21477
2053,0,0.20098
2054,0,0.25105
2055,0,0.41919
2056,0,0.25105
2057,0,0.24274
2058,0,0.19741
2059,0,0.19741
2060,0,0.19297
2061,0,0.19297
2062,0,0.19297
2063,0,0.19297
2064,0,0.19297
2065,0,0.19297
2066,0,0.19297
2067,0,0.19297
2068,0,0.19297
2069,0,0.19297
2070,0,0.19297
2071,0,0.19297
2072,0,0.19297
2073,0,0.19297
2074,0,0.19297
2075,0,0.19297
2076,0,0.19297
2077,0,0.19297
2078,0,0.19297
2079,0,0.19297
2080,0,0.19297
2081,0,0.19297
2082,0,0.19297
2083,0,0.19297
2084,0,0.19297
2085,0,0.19297
2086,0,0.19297
2087,0,0.19297
2088,0,0.19297
2089,0,0.19297
2090,0,0.19297
2091,0,0.19741
2092,0,0.21477
2093,0,0.19297
2094,0,0.19297
2095,0,0.19297
2096,0,0.20098
2097,0,0.19741
2098,0,0.19741
2099,0,0.19297
2100,0,0.19297
2101,0,0.19297
2102,0,0.19741
2103,0,0.19297
2196,0,0.19741
2197,0,0.20098
2198,0,0.21477
2199,0,0.29481
2200,0,0.21477
2201,0,0.21477
2202,0,0.20098
2203,0,0.21477
2204,0,0.40111
2205,0,0.37848
2206,0,0.25105
2207,0,0.30858
2208,0,0.42283
2209,0,0.40111
2210,0,0.25105
2211,0,0.21477
2212,0,0.20098
2213,0,0.19741
2214,0,0.19741
2215,0,0.19297
2216,0,0.19297
2217,0,0.19297
2218,0,0.19297
2219,0,0.19297
2220,0,0.19297
2221,0,0.19297
2222,0,0.19297
2223,0,0.19297
2224,0,0.19297
2225,0,0.19297
2226,0,0.19297
2227,0,0.19297
2228,0,0.19297
2229,0,0.19297
2230,0,0.19297
2231,0,0.19297
2232,0,0.19297
2233,0,0.19741
2234,0,0.19741
2235,0,0.19297
2236,0,0.19741
2237,0,0.19741
2238,0,0.19297
2239,0,0.19297
2240,0,0.19297
2241,0,0.19297
2242,0,0.19741
2243,0,0.19741
2244,0,0.19741
2245,0,0.19741
2246,0,0.19297
2247,0,0.19741
2248,0,0.19297
2249,0,0.19297
2250,0,0.19297
2251,0,0.19297
2252,0,0.19297
2253,0,0.19297
2254,0,0.19741
2355,0,0.19741
2356,0,0.20098
2357,0,0.19741
2358,0,0.20098
2359,0,0.24274
2360,0,0.40111
2361,0,0.25105
2362,0,0.40111
2363,0,0.47929
2364,0,0.40293
2365,0,0.21477
2366,0,0.20098
2367,0,0.24274
2368,0,0.24274
2369,0,0.40111
2370,0,0.29481
2371,0,0.21477
2372,0,0.19741
2373,0,0.19297
2374,0,0.19297
2375,0,0.19297
2376,0,0.19297
2377,0,0.19297
2378,0,0.19297
2379,0,0.19297
2380,0,0.19297
2381,0,0.19297
2382,0,0.19297
2383,0,0.19297
2384,0,0.19297
2385,0,0.19297
2386,0,0.19297
2387,0,0.19297
2388,0,0.19297
2389,0,0.19741
2390,0,0.20098
2391,0,0.21477
2392,0,0.21477
2393,0,0.20098
2394,0,0.19741
2395,0,0.21477
2396,0,0.19741
2397,0,0.19297
2398,0,0.19297
2399,0,0.19741
2400,0,0.19741
2401,0,0.19297
2402,0,0.19741
2403,0,0.19741
2404,0,0.21477
2405,0,0.19297
2406,0,0.19297
2407,0,0.19741
2408,0,0.19297
2409,0,0.19297
2410,0,0.19741
2411,0,0.19741
2412,0,0.19297
2413,0,0.19741
2531,0,0.19297
2532,0,0.19297
2533,0,0.19297
2534,0,0.19297
2535,0,0.19741
2536,0,0.20098
2537,0,0.40111
2538,1,0.57265
2539,0,0.40293
2540,0,0.24274
2541,0,0.21477
2542,0,0.19741
2543,0,0.19741
2544,0,0.19741
2545,0,0.19741
2546,0,0.20098
2547,0,0.19741
2548,0,0.21477
2549,0,0.20098
2550,0,0.19741
2551,0,0.19741
2552,0,0.19297
2553,0,0.19297
2554,0,0.19297
2555,0,0.19297
2556,0,0.19297
2557,0,0.19297
2558,0,0.19297
2559,0,0.19297
2560,0,0.19297
2561,0,0.19297
2562,0,0.19297
2563,0,0.19297
2564,0,0.19297
2565,0,0.19741
2566,0,0.20098
2567,0,0.21477
2568,0,0.20098
2569,0,0.20098
2570,0,0.25105
2571,0,0.24274
2572,0,0.25105
2573,0,0.20098
2574,0,0.19741
2575,0,0.19741
2576,0,0.19741
2577,0,0.19741
2578,0,0.19741
2579,0,0.19741
2580,0,0.19741
2581,0,0.21477
2582,0,0.19741
2583,0,0.19741
2584,0,0.20098
2585,0,0.19297
2586,0,0.19297
2587,0,0.19741
2588,0,0.19741
2589,0,0.19297
2590,0,0.19297
2716,0,0.19297
2717,0,0.19297
2718,0,0.19297
2719,0,0.19297
2720,0,0.19297
2721,0,0.21477
2722,0,0.37848
2723,0,0.26498
2724,0,0.21477
2725,0,0.21477
2726,0,0.25105
2727,0,0.25105
2728,0,0.21477
2729,0,0.19741
2730,0,0.19741
2731,0,0.19741
2732,0,0.19741
2733,0,0.19741
2734,0,0.19741
2735,0,0.19741
2736,0,0.19741
2737,0,0.19741
2738,0,0.19297
2739,0,0.19297
2740,0,0.19297
2741,0,0.19741
2742,0,0.19297
2743,0,0.19297
2744,0,0.19297
2745,0,0.19297
2746,0,0.19297
2747,0,0.19297
2748,0,0.19297
2749,0,0.19741
2750,0,0.19741
2751,0,0.19297
2752,0,0.19297
2753,0,0.19297
2754,0,0.19741
2755,0,0.21477
2756,0,0.19741
2757,0,0.19297
2758,0,0.19741
2759,0,0.19297
2760,0,0.19297
2761,0,0.19297
2762,0,0.19741
2763,0,0.19741
2764,0,0.24274
2765,0,0.24274
2766,0,0.21477
2767,0,0.20098
2768,0,0.19741
2769,0,0.21477
2770,0,0.19297
2771,0,0.19297
2772,0,0.19741
2773,0,0.20098
2774,0,0.19297
2775,0,0.19297
2908,0,0.19297
2909,0,0.19741
2910,0,0.19741
2911,0,0.19741
2912,0,0.20098
2913,0,0.19741
2914,0,0.25105
2915,0,0.30858
2916,0,0.20098
2917,0,0.19297
2918,0,0.19741
2919,0,0.20098
2920,0,0.24274
2921,0,0.30858
2922,0,0.40111
2923,0,0.21477
2924,0,0.21477
2925,0,0.19741
2926,0,0.19741
2927,0,0.19741
2928,0,0.19297
2929,0,0.19297
2930,0,0.19297
2931,0,0.19297
2932,0,0.19297
2933,0,0.20098
2934,0,0.19741
2935,0,0.19297
2936,0,0.19741
2937,0,0.19297
2938,0,0.19297
2939,0,0.19741
2940,0,0.19297
2941,0,0.19741
2942,0,0.19297
2943,0,0.19297
2944,0,0.19297
2945,0,0.19297
2946,0,0.19741
2947,0,0.19741
2948,0,0.21477
2949,0,0.20098
2950,0,0.19741
2951,0,0.19297
2952,0,0.19297
2953,0,0.19297
2954,0,0.19297
2955,0,0.19297
2956,0,0.19741
2957,0,0.20098
2958,0,0.20098
2959,0,0.20098
2960,0,0.40111
2961,0,0.20098
2962,0,0.19741
2963,0,0.19297
2964,0,0.19741
2965,0,0.32276
2966,0,0.20098
2967,0,0.19297
3106,0,0.19297
3107,0,0.19297
3108,0,0.19297
3109,0,0.19741
3110,0,0.24274
3111,0,0.25105
3112,0,0.29481
3113,0,0.25105
3114,0,0.25105
3115,0,0.20098
3116,0,0.19297
3117,0,0.19297
3118,0,0.20098
3119,0,0.19741
3120,0,0.21477
3121,0,0.19741
3122,0,0.20098
3123,0,0.21477
3124,0,0.24274
3125,0,0.21477
3126,0,0.20098
3127,0,0.19741
3128,0,0.19741
3129,0,0.19741
3130,0,0.19741
3131,0,0.20098
3132,0,0.21477
3133,0,0.21477
3134,0,0.19741
3135,0,0.19297
3136,0,0.19297
3137,0,0.19297
3138,0,0.19297
3139,0,0.19297
3140,0,0.19297
3141,0,0.19297
3142,0,0.19741
3143,0,0.21477
3144,0,0.21477
3145,0,0.24274
3146,0,0.24274
3147,0,0.19741
3148,0,0.19741
3149,0,0.19741
3150,0,0.19741
3151,0,0.19297
3152,0,0.19297
3153,0,0.19741
3154,0,0.19297
3155,0,0.19297
3156,0,0.19297
3157,0,0.20098
3158,0,0.40111
3159,0,0.19741
3160,0,0.19741
3161,0,0.19741
3162,0,0.19741
3163,0,0.20098
3164,0,0.40111
3165,0,0.19741
3305,0,0.19297
3306,0,0.19297
3307,0,0.19297
3308,0,0.19297
3309,0,0.19741
3310,0,0.21477
3311,0,0.45824
3312,0,0.20098
3313,0,0.19741
3314,0,0.19297
3315,0,0.19297
3316,0,0.19297
3317,0,0.19741
3318,0,0.19741
3319,0,0.19741
3320,0,0.19297
3321,0,0.19741
3322,0,0.19741
3323,0,0.19741
3324,0,0.19741
3325,0,0.19741
3326,0,0.19741
3327,0,0.21477
3328,0,0.21477
3329,0,0.21477
3330,0,0.21477
3331,0,0.20098
